keycloak-operator,keycloak,ARCHIVED Kubernetes Operator for the no longer supported WildFly distribution of Keycloak,https://github.com/keycloak/keycloak-operator,291,432,28,424,2019-09-12,2022-11-16
spicedb,authzed,"Open Source, Google Zanzibar-inspired fine-grained permissions database",https://github.com/authzed/spicedb,173,3329,33,2555,2021-08-16,2023-03-20
pf9ctl,platform9,CLI tool for Platform9 management,https://github.com/platform9/pf9ctl,3,4,20,294,2020-05-11,2023-03-20
vault-config-operator,redhat-cop,An operator to support Haschicorp Vault configuration workflows from within Kubernetes,https://github.com/redhat-cop/vault-config-operator,32,62,14,314,2021-10-04,2023-03-03
caretta,groundcover-com,"Instant K8s service dependency map, right to your Grafana.",https://github.com/groundcover-com/caretta,36,1226,11,147,2022-11-21,2023-02-22
istio,istio,"Connect, secure, control, and observe services.",https://github.com/istio/istio,7042,32626,1021,19929,2016-11-18,2023-03-21
pmem-csi,intel,Persistent Memory Container Storage Interface Driver,https://github.com/intel/pmem-csi,54,151,13,2092,2018-08-08,2023-02-25
puccini,tliron,Cloud topology management and deployment tools based on TOSCA,https://github.com/tliron/puccini,18,79,14,399,2018-06-11,2023-03-05
cert-exporter,giantswarm,The cert-exporter walks a directory path it has gotten as input and emits all NotAfter timestamps as metrics for TLS certificates and Vault tokens. It also emits NotAfter timestamps as metrics for TLS certificates stored in Kubernetes secrets.,https://github.com/giantswarm/cert-exporter,2,11,12,227,2017-11-24,2023-03-20
lagoon,uselagoon,"Lagoon, the developer-focused application delivery platform",https://github.com/uselagoon/lagoon,142,474,22,10707,2017-08-30,2023-03-21
azure.liberty.aks,WASdev,,https://github.com/WASdev/azure.liberty.aks,6,1,10,272,2021-02-26,2023-03-01
operator-engine,oceanprotocol,Python library allowing to interact with the Kubernetes infrastructure,https://github.com/oceanprotocol/operator-engine,12,6,12,90,2019-07-08,2023-02-22
kubernetic,harbur,Kubernetic - Supercharge your Kubernetes clusters,https://github.com/harbur/kubernetic,25,264,13,223,2016-09-14,2022-08-30
gontroller,spotahome,Go library to create resilient feedback loop/control controllers.,https://github.com/spotahome/gontroller,15,151,35,48,2019-01-28,2023-02-15
Hands-On-Infrastructure-Monitoring-with-Prometheus,PacktPublishing,"Hands-On Infrastructure Monitoring with Prometheus, published by Packt",https://github.com/PacktPublishing/Hands-On-Infrastructure-Monitoring-with-Prometheus,83,93,15,106,2018-12-13,2023-01-30
router,openshift,Ingress controller for OpenShift,https://github.com/openshift/router,98,53,19,880,2018-12-02,2023-03-20
helm-charts,VictoriaMetrics,Helm charts for VictoriaMetrics,https://github.com/VictoriaMetrics/helm-charts,230,194,12,727,2019-10-10,2023-03-17
cloudtestdrive,oracle,,https://github.com/oracle/cloudtestdrive,154,93,34,1776,2019-06-18,2023-03-20
tackle2-ui,konveyor,Tackle (2nd generation) UI component.,https://github.com/konveyor/tackle2-ui,12,3,13,564,2022-02-17,2023-03-21
virtual-environment,alibaba,Route isolation with service sharing https://alibaba.github.io/virtual-environment/#/zh-cn/,https://github.com/alibaba/virtual-environment,38,196,16,270,2019-12-24,2023-03-06
caretta,groundcover-com,"Instant K8s service dependency map, right to your Grafana.",https://github.com/groundcover-com/caretta,36,1227,11,147,2022-11-21,2023-02-22
dolphinscheduler-operator,apache,Apache DolphinScheduler Kubernetes Operator.,https://github.com/apache/dolphinscheduler-operator,16,15,25,47,2022-07-04,2023-03-07
examples,open-horizon,Code examples you can use with Horizon.,https://github.com/open-horizon/examples,62,36,17,1740,2017-12-11,2023-03-07
special-resource-operator,openshift,SRO supports out-of-tree and third-party kernel drivers and the support software for the node OS via containers.,https://github.com/openshift/special-resource-operator,40,16,14,176,2020-11-06,2023-03-14
datadog-operator,DataDog,Datadog Agent Kubernetes Operator,https://github.com/DataDog/datadog-operator,70,184,137,630,2019-11-19,2023-03-16
kubernetes-secrets-injector,1Password,,https://github.com/1Password/kubernetes-secrets-injector,3,17,11,119,2022-04-14,2023-03-18
neurips21-self-supervised-bug-detection-and-repair,microsoft,"Replication Code for ""Self-Supervised Bug Detection and Repair"" NeurIPS 2021",https://github.com/microsoft/neurips21-self-supervised-bug-detection-and-repair,19,93,10,13,2021-10-15,2022-08-30
k8spsmdb-docs,percona,Percona Operator for MongoDB Documentation,https://github.com/percona/k8spsmdb-docs,2,0,15,85,2022-07-11,2023-03-21
kube-psp-advisor,sysdiglabs,Help building an adaptive and fine-grained pod security policy,https://github.com/sysdiglabs/kube-psp-advisor,41,319,12,105,2019-02-03,2023-03-06
polardbx-operator,polardb,polardbx-operator is a Kubernetes extension that aims to create and manage PolarDB-X cluster on Kubernetes.,https://github.com/polardb/polardbx-operator,24,70,11,39,2021-10-16,2023-03-20
arkade,alexellis,Open Source Marketplace For Kubernetes,https://github.com/alexellis/arkade,247,3382,36,753,2020-02-26,2023-03-20
hazelcast-platform-operator-docs,hazelcast,Source content for the Kubernetes Operator of Hazelcast Platform (Enterprise),https://github.com/hazelcast/hazelcast-platform-operator-docs,9,0,37,167,2021-11-08,2023-03-21
terraform-aws-rds-cloudwatch-sns-alarms,cloudposse,Terraform module that configures important RDS alerts using CloudWatch and sends them to an SNS topic,https://github.com/cloudposse/terraform-aws-rds-cloudwatch-sns-alarms,96,97,23,16,2018-05-30,2023-03-02
submariner-operator,submariner-io,Submariner's Operator installs and maintains your Submariner deployment.,https://github.com/submariner-io/submariner-operator,64,74,13,1712,2019-10-04,2023-03-21
csm-operator,dell,,https://github.com/dell/csm-operator,1,8,15,169,2021-11-01,2023-03-20
azure-service-operator-samples,Azure-Samples,Sample applications and manifests to demonstrate the use of the Azure Service Operator,https://github.com/Azure-Samples/azure-service-operator-samples,14,7,18,70,2019-10-03,2023-03-07
consistent,buraksezer,Consistent hashing with bounded loads in Golang,https://github.com/buraksezer/consistent,65,577,15,65,2018-03-25,2022-12-07
flux-cluster-template,onedr0p,"A community opinionated template for deploying a single Kubernetes cluster with Ansible and Terraform backed by Flux, SOPS, GitHub Actions, Renovate and more!",https://github.com/onedr0p/flux-cluster-template,159,1015,24,991,2021-04-14,2023-03-19
fluent-pvc-operator,st-tech,fluent-pvc-operator is a Kubernetes Operator that aims to dynamically provision PVCs to Pods. This Operator make you possible to attach a disposable PVC to a Pod without issuing PVCs in advance.,https://github.com/st-tech/fluent-pvc-operator,0,4,13,349,2021-06-29,2023-03-07
PoC-in-GitHub,nomi-sec,📡 PoC auto collect from GitHub. ⚠️ Be careful Malware.,https://github.com/nomi-sec/PoC-in-GitHub,946,4781,369,4741,2019-12-08,2023-03-21
charts,openebs,OpenEBS Helm Charts and other utilities,https://github.com/openebs/charts,86,82,15,318,2017-10-19,2023-03-15
aistore,NVIDIA,AIStore: scalable storage for AI applications,https://github.com/NVIDIA/aistore,87,769,40,6596,2017-12-14,2023-03-21
xjoin-operator,RedHatInsights,,https://github.com/RedHatInsights/xjoin-operator,11,2,36,521,2020-12-09,2023-03-21
awesome-dotnet-tips,meysamhadeli,"A curated list of awesome tips and tricks, resources, videos and articles in .net, software architecture, microservice and cloud-native",https://github.com/meysamhadeli/awesome-dotnet-tips,161,740,23,282,2021-10-07,2023-03-19
terraform-aws-ec2-autoscale-group,cloudposse,Terraform module to provision Auto Scaling Group and Launch Template on AWS,https://github.com/cloudposse/terraform-aws-ec2-autoscale-group,129,107,22,55,2018-07-07,2023-01-31
auladobruno,brunokktro,Links e materiais disponibilizados como conteúdo adicional para os estudos nos treinamentos da AWS.,https://github.com/brunokktro/auladobruno,59,317,37,932,2019-05-31,2023-03-20
trivy,aquasecurity,"Find vulnerabilities, misconfigurations, secrets, SBOM in containers, Kubernetes, code repositories, clouds and more",https://github.com/aquasecurity/trivy,1611,16655,155,1972,2019-04-11,2023-03-21
netex-validator-java,entur,Validate NeTEx dataset against the Nordic NeTEx profile,https://github.com/entur/netex-validator-java,0,0,18,183,2022-01-13,2023-03-20
Machinebeat,elastic,"This is a beat for collecting data of machines, sensors and PLCs. At the moment this is supporting OPC UA and MQTT. More to add.",https://github.com/elastic/Machinebeat,24,61,13,104,2019-01-30,2023-03-20
bookmarks,MorganGeek,:bookmark: +5K awesome resources for geeks and software crafters :beer:,https://github.com/MorganGeek/bookmarks,71,380,20,3833,2017-05-26,2023-02-20
cnf-testsuite,cncf,📞📱☎️📡🌐 CNF Test Suite is a tool to check for and provide feedback on the use of K8s + cloud native best practices in networking applications and platforms.,https://github.com/cncf/cnf-testsuite,54,134,15,5312,2020-01-17,2023-03-21
streaming-integrator,wso2,A stream processing runtime that allows connecting any streaming data source to any destination and act on it,https://github.com/wso2/streaming-integrator,45,74,102,4001,2019-06-18,2023-03-17
cstor-operators,openebs,Collection of OpenEBS cStor Data Engine Operators,https://github.com/openebs/cstor-operators,65,82,14,298,2020-02-12,2023-02-25
sak-incubator,provectus,Incubator for SAK project modules,https://github.com/provectus/sak-incubator,6,8,86,69,2021-04-19,2023-02-23
data-on-eks,awslabs,"DoEKS is a tool to build, deploy and scale Data Platforms on Amazon EKS",https://github.com/awslabs/data-on-eks,29,98,14,395,2022-09-25,2023-03-21
docker-minecraft-server,itzg,Docker image that provides a Minecraft Server that will automatically download selected version at startup,https://github.com/itzg/docker-minecraft-server,1227,6349,61,1711,2014-05-17,2023-03-20
opentelemetry-dotnet-instrumentation,open-telemetry,OpenTelemetry .NET Automatic Instrumentation,https://github.com/open-telemetry/opentelemetry-dotnet-instrumentation,52,226,15,967,2020-07-15,2023-03-20
kubefed,kubernetes-sigs,Kubernetes Cluster Federation,https://github.com/kubernetes-sigs/kubefed,531,2464,77,2745,2018-01-09,2023-02-07
awesome-scala,uhub,"A curated list of awesome Scala frameworks, libraries and software.",https://github.com/uhub/awesome-scala,37,192,22,104,2015-08-12,2023-03-17
thema,grafana,"A CUE-based framework for portable, evolvable schema",https://github.com/grafana/thema,9,156,114,389,2021-10-21,2023-03-21
maia,sapcc,Prometheus dressed as OpenStack service,https://github.com/sapcc/maia,3,12,40,224,2017-05-21,2023-03-16
celo-monorepo,celo-org,Official repository for core projects comprising the Celo platform,https://github.com/celo-org/celo-monorepo,325,640,66,3895,2019-07-18,2023-03-20
Windows-11-Guide,mikeroyal,"Windows 10/11 Guide. Including Windows Security tools, Encryption,  Graphics, Gaming, Virtualization, Windows Subsystem for Linux (WSL 2), Software Apps, and Resources. ",https://github.com/mikeroyal/Windows-11-Guide,44,614,12,203,2021-07-08,2023-03-19
operator-framework-olm,openshift,A management framework for extending Kubernetes with Operators,https://github.com/openshift/operator-framework-olm,45,10,12,8775,2020-12-02,2023-03-20
mysql-operator,canonical,Machine charm for MySQL following the operator framework,https://github.com/canonical/mysql-operator,5,2,11,107,2022-03-25,2023-03-21
gitops-examples,greymatter-io,:leafy_green: Test gitops repo for Grey Matter :apple:,https://github.com/greymatter-io/gitops-examples,2,3,16,87,2021-10-05,2022-10-07
container-upstream,Azure,"This project captures asks, work in progress, and completed work for the Microsoft Container Compute Upstream team in the form of issues and a project board",https://github.com/Azure/container-upstream,18,39,22,65,2019-02-12,2023-03-01
devops-stack-module-application,camptocamp,A DevOps Stack module to deploy a simple Application in Argo CD,https://github.com/camptocamp/devops-stack-module-application,0,0,11,30,2022-08-30,2023-03-08
egress-operator,monzo,A Kubernetes operator to produce egress gateway Envoy pods and control access to them with network policies,https://github.com/monzo/egress-operator,21,224,69,64,2019-12-11,2023-03-09
graylog-k8s-operator,canonical,Graylog operator for ingesting logs written for Juju and the Operator Framework.,https://github.com/canonical/graylog-k8s-operator,5,3,12,13,2020-10-15,2022-07-07
koperator-docs,banzaicloud,Documentation for Koperator - the operator for managing Apache Kafka on Kubernetes,https://github.com/banzaicloud/koperator-docs,15,4,10,283,2020-03-16,2023-03-17
vck,IntelAI,Volume Controller for Kubernetes,https://github.com/IntelAI/vck,17,67,18,74,2018-02-23,2023-01-03
k8s-ardoq-bridge,ardoq,Your Kubernetes application resources and nodes continuously synced into your Ardoq workspace.,https://github.com/ardoq/k8s-ardoq-bridge,1,0,12,316,2021-12-21,2023-03-21
vm-operator,vmware-tanzu,Self-service manage your virtual infrastructure...,https://github.com/vmware-tanzu/vm-operator,22,69,16,896,2021-02-19,2023-03-20
cloud-service-broker,cloudfoundry,OSBAPI service broker that uses Terraform to provision and bind services. Derived from https://github.com/GoogleCloudPlatform/gcp-service-broker,https://github.com/cloudfoundry/cloud-service-broker,33,69,11,2149,2020-01-09,2023-03-17
pouch,alibaba,An Efficient Enterprise-class Container Engine,https://github.com/alibaba/pouch,963,4580,269,3007,2017-09-06,2022-11-09
application,kubernetes-sigs,Application metadata descriptor CRD,https://github.com/kubernetes-sigs/application,152,481,35,256,2018-03-01,2023-03-02
jet-train,hazelcast,,https://github.com/hazelcast/jet-train,4,14,43,177,2019-10-12,2023-03-13
cluster-storage-operator,openshift,Operator that sets OCP cluster wide storage defaults,https://github.com/openshift/cluster-storage-operator,81,31,16,643,2018-08-31,2023-03-20
floorist-operator,RedHatInsights,Operator to manage scheduling of metrics export with floorist,https://github.com/RedHatInsights/floorist-operator,3,0,14,106,2022-06-14,2023-03-08
percona-server-mysql-operator,percona,Percona Operator for MySQL,https://github.com/percona/percona-server-mysql-operator,12,42,36,450,2021-09-14,2023-03-21
degoogle,tycrek,"A huge list of alternatives to Google products. Privacy tips, tricks, and links.",https://github.com/tycrek/degoogle,310,6668,133,909,2019-06-10,2023-02-19
